objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237648721752555640,145.594012704541,0.309420163606019,19.13766,17.23995,16.29899,15.78274,15.38905,756,301,4,199,299594680805386240,GALAXY,0.04570889,266,51630,383
1237648721752621131,145.765233437451,0.30021653595878,17.94163,16.54377,15.9877,15.77288,15.65827,756,301,4,200,299607874944919552,STAR,0.0001260678,266,51630,431
1237648721752621240,145.77512156454,0.320237982127723,18.38335,17.32703,17.39917,17.56194,17.59595,756,301,4,200,299609799090268160,GALAXY,0.02492348,266,51630,438
1237648721752621257,145.800180149957,0.414171694392402,17.17863,15.42035,14.50936,14.03708,13.60173,756,301,4,200,299607600067012608,GALAXY,0.02524959,266,51630,430
1237648721752621294,145.826544281197,0.373109947308522,19.20228,17.71483,17.07567,16.80322,16.54525,756,301,4,200,299608974456547328,GALAXY,0.02156401,266,51630,435
1237648721752686740,145.947970912502,0.212025288558178,19.35604,17.38218,16.29403,15.80728,15.41712,756,301,4,201,540499608619476992,GALAXY,0.1435671,480,51989,246
1237648721752752179,146.084662629181,0.257262547430651,19.15385,17.74926,17.14627,16.90309,16.78826,756,301,4,202,299626016886777856,STAR,0.0003433451,266,51630,497
1237648721752817793,146.194949896418,0.284978794892736,19.55272,18.53341,18.1329,17.94877,17.83876,756,301,4,203,4308972968480841728,STAR,0.0007220659,3827,55565,560
1237648721752948868,146.503917756799,0.413836095182202,19.35893,17.89577,17.24237,16.99044,16.85701,756,301,4,205,300709585226852352,STAR,-5.466048E-05,267,51608,343
1237648721753079825,146.785946368616,0.283566402904841,18.261,17.1095,16.60116,16.39906,16.30808,756,301,4,207,299643059317008384,STAR,0.0008870953,266,51630,559
1237648721753080080,146.876925265591,0.361581671057064,18.85666,17.66109,17.03763,16.57114,16.35331,756,301,4,207,299649656386775040,GALAXY,0.1258487,266,51630,583
1237648721753080096,146.887742376565,0.217453980542903,19.52121,17.7441,16.88671,16.40612,16.02948,756,301,4,207,299652954921658368,GALAXY,0.06296776,266,51630,595
1237648721753145550,146.957655652356,0.39335310955137,18.62672,17.24185,16.66062,16.28336,16.01912,756,301,4,208,299654054433286144,GALAXY,0.06987419,266,51630,599
1237648721753210940,147.140621443079,0.416224989839563,19.02503,18.8155,18.51251,18.30922,18.31968,756,301,4,209,300711234494294016,QSO,1.487651,267,51608,349
1237648721753210967,147.192888304251,0.271932852138655,16.63782,15.67488,15.26671,15.07679,14.89407,756,301,4,209,299664774671656960,GALAXY,0.02016207,266,51630,638
1237648721753211064,147.128310200138,0.369214353332349,18.33496,16.86486,16.12504,15.7163,15.41633,756,301,4,209,299663675160029184,GALAXY,0.06984089,266,51630,634
1237648721753211085,147.15058330411,0.416565392858097,18.54785,16.8902,16.04284,15.58536,15.23375,756,301,4,209,299660376625145856,GALAXY,0.06453946,266,51630,622
1237648721753276447,147.238829077031,0.37375546883668,18.9361,18.59122,18.42903,18.18872,18.16567,756,301,4,210,299662025892587520,QSO,0.5838438,266,51630,628
1237648721753276559,147.305556696892,0.217659364287284,18.36063,17.22968,16.69767,16.42737,16.30265,756,301,4,210,299665324427470848,GALAXY,0.0199993,266,51630,640
1237648721753276568,147.309276786372,0.344253551931325,18.76178,17.56904,17.17087,16.79988,16.74775,756,301,4,210,300713708395456512,GALAXY,0.07294767,267,51608,358
1237648721753276576,147.326755773096,0.245529516761134,18.68131,17.26695,16.54334,16.1431,15.88703,756,301,4,210,299663125404215296,GALAXY,0.09284572,266,51630,632
1237648721753342016,147.39404421872,0.286559881178279,18.17326,17.10972,16.73453,16.57569,16.48905,756,301,4,211,300713983273363456,STAR,0.0009098107,267,51608,359
1237648721753342110,147.372674000036,0.242594709988555,18.6288,16.95032,16.20076,15.76268,15.44596,756,301,4,211,300712883761735680,GALAXY,0.06938305,267,51608,355
1237648721753342125,147.391508866769,0.325893925434493,19.54083,18.41205,18.20571,18.14277,18.09389,756,301,4,211,540445732549715968,STAR,0.0003798267,480,51989,50
1237648721753342172,147.471038640873,0.315045766741908,17.53849,15.78786,14.9577,14.50264,14.2035,756,301,4,211,300723054244292608,GALAXY,0.06343265,267,51608,392
1237648721753342173,147.479827697738,0.323405360259691,17.82232,16.77606,16.33072,15.96423,15.79552,756,301,4,211,540432263532275712,GALAXY,0.06262219,480,51989,1
1237648721753473275,147.779291479151,0.226291389937469,18.9379,18.07063,17.7687,17.47927,17.428,756,301,4,213,300735698628012032,GALAXY,0.07421976,267,51608,438
1237648721753538824,147.864590042975,0.255910736865939,19.01005,17.4565,16.64985,16.12796,15.78517,756,301,4,214,300736248383825920,GALAXY,0.0858379,267,51608,440
1237648721753538850,147.895255988866,0.255656057398816,18.96667,16.99418,16.01497,15.57269,15.20947,756,301,4,214,300734599116384256,GALAXY,0.08539967,267,51608,434
1237648721753538898,147.945349412756,0.330468514369049,18.3126,16.54343,15.65867,15.23051,14.87113,756,301,4,214,300743670087313408,GALAXY,0.0844093,267,51608,467
1237648721753604176,148.048166233269,0.311092130465432,16.93137,17.2629,17.75623,18.08873,18.4345,756,301,4,215,4310104365509615616,STAR,0.0001650755,3828,55539,580
1237648721753604358,148.058718723753,0.235931341853374,18.90142,16.91346,15.93626,15.49382,15.12776,756,301,4,215,300745319354755072,GALAXY,0.08517714,267,51608,473
1237648721753669653,148.134517475554,0.235816361648197,18.93353,16.98117,16.04544,15.60755,15.27932,756,301,4,216,300743120331499520,GALAXY,0.08571817,267,51608,465
1237648721753669734,148.213001348481,0.25800885170179,18.05346,16.95197,16.56443,16.43572,16.37421,756,301,4,216,301840158477543424,STAR,-0.0002504624,268,51633,360
1237648721753669808,148.146365305415,0.249043874575453,18.8115,17.67166,17.08666,16.44283,16.44788,756,301,4,216,300750816912893952,GALAXY,0.08185273,267,51608,493
1237648721753669809,148.145408556582,0.249959208003832,18.6695,17.27253,16.70132,16.3242,16.04939,756,301,4,216,301838784088008704,GALAXY,0.08136201,268,51633,355
1237648721753669817,148.156767996223,0.308844017429712,19.08723,17.12725,16.21387,15.77308,15.43097,756,301,4,216,300749717401266176,GALAXY,0.07949528,267,51608,489
1237648721753735225,148.324125058614,0.41428067568711,18.5513,17.5738,17.32834,17.29379,17.24489,756,301,4,217,300754390325684224,STAR,0.0006163775,267,51608,506
1237648721753735482,148.361481569704,0.293701339529475,19.38438,18.18026,17.43588,17.02834,16.7131,756,301,4,217,301837959454287872,GALAXY,0.1647461,268,51633,352
1237648721753800838,148.540583483241,0.257637112876557,18.20682,17.03266,16.59724,16.39196,16.30338,756,301,4,218,300768409098938368,STAR,-0.0001195583,267,51608,557
1237648721753800919,148.509172213142,0.239254904242363,18.94724,16.93945,16.02719,15.5921,15.2338,756,301,4,218,300768683976845312,GALAXY,0.06443697,267,51608,558
1237648721753866280,148.607194974105,0.293083114640926,18.98832,17.51845,16.84269,16.53978,16.3768,756,301,4,219,3228051865086224384,STAR,0.0006667288,2867,54479,352
1237648721753866293,148.659756309642,0.225310386636873,18.93172,17.95159,17.65714,17.53084,17.51955,756,301,4,219,3211163366299035648,STAR,0.0003996912,2852,54468,352
1237648721753866380,148.619335258004,0.254581836287274,18.73125,17.32479,16.61528,16.22564,15.93428,756,301,4,219,300769233732659200,GALAXY,0.08935121,267,51608,560
1237648721753931791,148.711300466705,0.372427881259285,18.83524,17.90071,17.58274,17.46517,17.40066,756,301,4,220,3211161717031593984,STAR,0.0007523243,2852,54468,346
1237648720149413921,162.670124383008,-0.874411910387062,19.07583,17.58162,16.95899,16.70053,16.53613,756,301,1,313,2881191950982080512,STAR,0.001075843,2559,54208,51
1237648720149413925,162.676433813716,-0.976079059474343,18.15939,16.46312,15.80274,15.57366,15.45408,756,301,1,313,2881192775615801344,STAR,3.327786E-05,2559,54208,54
1237648720149413939,162.685487907899,-0.880851557536427,18.72703,17.26665,16.67284,16.44205,16.30302,756,301,1,313,2881193050493708288,STAR,0.0004811107,2559,54208,55
1237648720149413942,162.689678639428,-0.966709447835873,18.70255,17.28837,16.6527,16.40006,16.24515,756,301,1,313,2881189751958824960,STAR,0.0003778082,2559,54208,43
1237648720149413957,162.714189491741,-1.00520060310971,17.00017,15.58659,15.04507,14.8149,14.70066,756,301,1,313,2881180680987895808,STAR,0.0004948971,2559,54208,10
1237648720149413966,162.715886369057,-0.903381134161678,17.97968,16.57929,15.81588,15.38484,15.00796,756,301,1,313,310818775060473856,GALAXY,0.03808302,276,51909,256
1237648720149413993,162.766419503232,-0.860514310496795,17.67043,16.20217,15.636,15.44809,15.32646,756,301,1,313,2689777971786442752,STAR,0.0001525243,2389,54213,11
1237648720149414019,162.652056181797,-0.923054037209305,19.47097,17.4802,16.58447,16.17016,15.81771,756,301,1,313,310828945543030784,GALAXY,0.06308059,276,51909,293
1237648720149414040,162.701470338897,-0.954627801286089,19.48088,17.9746,17.34453,17.11736,16.98896,756,301,1,313,2689788966902720512,STAR,7.343977E-05,2389,54213,51
1237648720149414062,162.727961157868,-0.97088248591151,19.49037,18.2175,17.42162,16.97952,16.68882,756,301,1,313,310814926769776640,GALAXY,0.1156367,276,51909,242
1237648720149479451,162.799726403615,-1.04525690493285,19.1655,18.07046,18.21098,18.37862,18.57238,756,301,1,314,2712300642797381632,STAR,0.0005924575,2409,54210,28
1237648720149479457,162.809384050089,-0.973930462737222,17.61348,16.07891,15.48947,15.28356,15.18689,756,301,1,314,2881179306598361088,STAR,0.0001903119,2559,54208,5
1237648720149479514,162.897050447311,-1.04725401219705,17.22627,15.45379,14.81873,14.59723,14.48447,756,301,1,314,2689776597396908032,STAR,4.713592E-05,2389,54213,6
1237648720149479525,162.776150592875,-0.95523543867903,19.08307,17.67275,16.96354,16.57325,16.28621,756,301,1,314,310816301159311360,GALAXY,0.0597514,276,51909,247
1237648720149479642,162.841122490109,-1.00933450351422,19.36181,18.16825,17.62504,17.39792,17.29436,756,301,1,314,2689775223007373312,STAR,0.0004880676,2389,54213,1
1237648720149479679,162.886970008731,-1.00288057460043,17.79835,16.35954,15.67576,15.28575,14.9844,756,301,1,314,310815751403497472,GALAXY,0.03730522,276,51909,245
1237648720149544978,162.963814534614,-0.878170695930373,17.00784,16.07094,15.73836,15.60719,15.55462,756,301,1,315,2881182880011151360,STAR,0.0007106804,2559,54208,18
1237648720149544981,162.964354268775,-0.85490518549837,15.92846,15.75834,15.68789,15.79105,15.2599,756,301,1,315,310817400670939136,QSO,0.3589468,276,51909,251
1237648720149544996,162.979749828283,-0.89374484771565,19.30481,18.2557,17.84356,17.56442,17.36537,756,301,1,315,310804481409312768,GALAXY,0.0485734,276,51909,204
1237648720149545101,163.056977788432,-0.979022038744545,19.21506,18.41121,18.32756,18.30601,18.12276,756,301,1,315,4317885609819480064,QSO,2.684319,3835,55570,216
1237648720149545105,163.063223425556,-0.964998594967168,17.85959,16.18301,15.56699,15.37634,15.28177,756,301,1,315,2881178207086733312,STAR,-5.045397E-05,2559,54208,1
1237648720149545106,163.062059758085,-0.955492719547843,18.42401,16.48616,15.58818,15.16028,14.82537,756,301,1,315,310806405554661376,GALAXY,0.04899042,276,51909,211
1237648720149545224,162.944379553533,-0.920007261873606,19.04675,17.8448,17.28803,16.95378,16.77695,756,301,1,315,310817675548846080,GALAXY,0.0823582,276,51909,252
1237648720149545246,163.014198071844,-1.01765273067082,19.58491,18.57561,17.67808,17.22836,16.93699,756,301,1,315,310804206531405824,GALAXY,0.223468,276,51909,203
1237648720149610608,163.102017385646,-0.887508572996758,17.87044,16.75399,16.34901,16.19393,16.13444,756,301,1,316,2881181780499523584,STAR,-1.703624E-05,2559,54208,14
1237648720149610681,163.162657380881,-0.943445494710045,18.98361,17.83656,17.32091,17.11787,17.00929,756,301,1,316,310806680432568320,STAR,0.0001149775,276,51909,212
1237648720149610751,163.09033102354,-0.843594811526599,19.11032,18.06835,17.6618,17.34074,17.25613,756,301,1,316,310808604577916928,GALAXY,0.08386619,276,51909,219
1237648720149610779,163.150459962291,-0.917234756783081,18.64009,17.05594,16.25369,15.80932,15.48454,756,301,1,316,310807230188382208,GALAXY,0.08434325,276,51909,214
1237648720149610796,163.177640181611,-0.926396752062029,19.33939,17.72716,16.90447,16.45859,16.14578,756,301,1,316,310807779944196096,GALAXY,0.08470514,276,51909,216
1237648720149741586,163.396957384132,-0.865360114355575,19.33625,19.10618,18.84022,18.88604,18.81327,756,301,1,318,310786064589547520,QSO,1.061694,276,51909,137
1237648720149741717,163.470287654066,-0.981304006952457,18.9978,18.40489,17.94253,17.56832,17.47339,756,301,1,318,310786614345361408,QSO,1.564207,276,51909,139
1237648720149807161,163.592915903296,-0.906219806979306,18.56139,16.76052,16.06365,15.81395,15.68069,756,301,1,319,310773145327921152,STAR,-2.909322E-06,276,51909,90
1237648720149807276,163.63834290372,-0.869652162236515,19.12334,18.21254,17.86785,17.73203,17.68303,756,301,1,319,4247123235563347968,STAR,0.0007580467,3772,55277,832
1237648720149872805,163.679493854607,-0.875059469781387,19.13235,17.135,16.20414,15.77855,15.45024,756,301,1,320,310775619229083648,GALAXY,0.07515175,276,51909,99
1237648720149938364,163.95662966885,-1.0071085649423,18.63928,18.40783,18.72516,18.96407,19.11441,756,301,1,321,4317837781063671808,STAR,-0.000113937,3835,55570,42
1237648720149938395,163.834241984729,-0.943390113326773,17.92957,16.20432,15.3285,14.84212,14.48557,756,301,1,321,310759676310480896,GALAXY,0.0747895,276,51909,41
1237648720149938480,163.815898852178,-0.928110078891632,18.95534,17.08021,16.13205,15.65296,15.25118,756,301,1,321,310762425089550336,GALAXY,0.05176416,276,51909,51
1237648720150003983,164.000141306756,-0.954822269647953,18.39349,16.53366,15.56921,15.092,14.71846,756,301,1,322,310764074356992000,GALAXY,0.07376982,276,51909,57
1237648720150004045,164.089876526936,-0.889000407888918,18.19049,16.85052,16.12945,15.67529,15.38433,756,301,1,322,310753628996528128,GALAXY,0.07545097,276,51909,19
1237648720150069370,164.19250420788,-0.84605473226885,18.97626,18.03446,17.68962,17.57739,17.52023,756,301,1,323,4247144676040089600,STAR,4.03422E-06,3772,55277,910
1237648720150069487,164.126055824599,-0.848565159892669,19.32554,17.3354,16.4046,15.97445,15.63738,756,301,1,323,311956769578444800,GALAXY,0.07552451,277,51908,300
1237648720150069497,164.152353242212,-0.990247421305576,18.85297,17.48134,16.86091,16.48637,16.23463,756,301,1,323,310752254606993408,GALAXY,0.05539397,276,51909,14
1237648720150069512,164.190012191367,-0.878395456672073,18.78915,17.53583,16.91396,16.53786,16.29176,756,301,1,323,310751979729086464,GALAXY,0.07356068,276,51909,13
1237648720150069532,164.226890775762,-0.919755342247476,19.57764,18.62945,18.26413,18.10023,18.02482,756,301,1,323,4247146875063345152,STAR,6.504264E-05,3772,55277,918
1237648720150134992,164.315652163506,-0.980575148651107,19.03454,17.84141,17.34953,17.01541,16.87057,756,301,1,324,310753903874435072,GALAXY,0.0755645,276,51909,20
1237648720150135039,164.361695512725,-0.880134203874348,18.93401,17.78166,17.13355,16.73445,16.51227,756,301,1,324,310752529484900352,GALAXY,0.0910571,276,51909,15
1237648720150135086,164.275901054282,-0.914477456237473,19.43435,18.26325,17.79818,17.46311,17.27473,756,301,1,324,311951821776119808,GALAXY,0.0750734,277,51908,282
1237648720150200381,164.513169965906,-0.904222453794028,19.0634,18.96466,18.83459,18.65398,18.54942,756,301,1,325,311952646409840640,QSO,1.955735,277,51908,285
1237648720150266009,164.666763733916,-0.987072204962617,18.86893,17.77161,17.27226,16.92198,16.76753,756,301,1,326,311942201049376768,GALAXY,0.09644709,277,51908,247
1237648705130725456,221.738193790353,0.475333980782846,19.29643,18.30095,17.97338,17.86088,17.78991,752,301,5,522,3303527568363251712,STAR,-0.0003099385,2934,54626,499
1237648705130725465,221.757615823808,0.621696381154197,19.48781,18.34975,18.32759,18.39081,18.48263,752,301,5,522,3303525094462089216,STAR,0.0007792063,2934,54626,490
1237648705130725570,221.71120886724,0.468614706553582,18.61506,17.66902,17.3256,17.07911,16.96687,752,301,5,522,346911064731969536,GALAXY,0.055526,308,51662,487
1237648705130725628,221.766733248506,0.479062035030444,17.68773,16.15192,15.37372,14.9532,14.64231,752,301,5,522,4528611407671828480,GALAXY,0.05580719,4022,55352,880
1237648705130725646,221.76866097064,0.493656062861471,19.50523,18.08859,17.06812,16.59314,16.23049,752,301,5,522,346909415464527872,GALAXY,0.1714733,308,51662,481
1237648705130725661,221.774355540313,0.585563069312692,19.04896,17.62684,16.84383,16.4579,16.17873,752,301,5,522,346910514976155648,GALAXY,0.0957781,308,51662,485
1237648705130790936,221.80846101287,0.466891400235215,16.8609,15.65459,15.84795,16.01778,16.09447,752,301,5,523,3275371000174241792,STAR,-5.198865E-05,2909,54653,466
1237648705130790984,221.864273012622,0.603230620470549,17.58932,16.63618,16.34774,16.26472,16.23644,752,301,5,523,3275367701639358464,STAR,0.0001230528,2909,54653,454
1237648705130790988,221.867773767863,0.627794047272071,17.87543,16.84058,16.58549,16.52185,16.52229,752,301,5,523,3275369350906800128,STAR,9.774827E-06,2909,54653,460
1237648705130791018,221.902308256406,0.462168351384709,18.17631,16.95115,16.38739,16.1694,16.05073,752,301,5,523,3275380346023077888,STAR,-4.833257E-05,2909,54653,500
1237648705130791032,221.907946662094,0.496709992884404,17.44692,16.51682,16.24003,16.14652,16.11031,752,301,5,523,3275369625784707072,STAR,-0.0002738165,2909,54653,461
1237648705130791246,221.84013548698,0.611705925970186,19.47946,18.03308,17.39289,17.06784,16.83607,752,301,5,523,346910789854062592,GALAXY,0.07452711,308,51662,486
1237648705130856465,221.940616259841,0.474738647096978,18.78733,17.95024,17.64966,17.54325,17.51614,752,301,5,524,3275379796267264000,STAR,-0.0004821776,2909,54653,498
1237648705130856504,221.984190352131,0.446387395963864,17.50681,16.05808,15.52935,15.36461,15.28286,752,301,5,524,3275377047488194560,STAR,-3.774953E-05,2909,54653,488
1237648705130856507,222.007300553446,0.441129679503954,17.52509,16.50577,16.20803,16.10891,16.07813,752,301,5,524,3275376222854473728,STAR,8.452866E-05,2909,54653,485
1237648705130856657,222.019501357889,0.57765287492501,17.612,16.7678,16.44467,16.32392,16.29116,752,301,5,524,4528632848148570112,STAR,-0.0005940613,4022,55352,958
1237648705130856994,222.069974728048,0.632685807538976,19.55005,19.45104,19.55948,19.68855,19.8034,752,301,5,524,604620103731931136,GALAXY,0.5843571,537,52027,43
1237648705130856996,222.070395402625,0.578781766796051,19.56222,18.61031,18.35587,18.2285,18.22787,752,301,5,524,346916287412201472,STAR,-0.0003347755,308,51662,506
1237648705130922008,222.101397959095,0.566545636244118,16.38163,15.44816,15.16225,15.06545,15.05005,752,301,5,525,3275375398220752896,STAR,0.0006557456,2909,54653,482
1237648705130922052,222.147402681413,0.617188571400906,17.37095,16.27888,15.86988,15.7317,15.69633,752,301,5,525,3275368526273079296,STAR,7.703102E-05,2909,54653,457
1237648705130922065,222.174821897946,0.478226740921885,18.85767,17.78661,17.99048,18.16379,18.28648,752,301,5,525,3303532241287669760,STAR,-0.0002566864,2934,54626,516
1237648705130922103,222.205533985117,0.491712353781234,17.41434,16.52501,16.20485,16.07789,16.02643,752,301,5,525,3275382545046333440,STAR,0.001026436,2909,54653,508
1237648705130922106,222.209389461992,0.458158089406803,19.12092,18.22013,17.98256,17.89219,17.83752,752,301,5,525,3303530042264414208,STAR,6.463931E-05,2934,54626,508
1237648705130922138,222.226824304301,0.462859924716433,17.94159,16.6496,16.00563,15.64483,15.36471,752,301,5,525,347998212423968768,GALAXY,0.03443914,309,51994,346
1237648705130922251,222.165588631451,0.44778348665957,18.41705,17.3414,16.8993,16.6444,16.47451,752,301,5,525,346916837168015360,GALAXY,0.03457854,308,51662,508
1237648705130987552,222.259213113029,0.609162934949145,19.13914,18.14602,17.76331,17.61261,17.53908,752,301,5,526,3275391066261448704,STAR,2.173751E-06,2909,54653,539
1237648705130987556,222.267623092351,0.627672055567797,17.43897,16.26901,16.20808,16.25376,16.29207,752,301,5,526,3275389142116100096,STAR,-0.0008588776,2909,54653,532
1237648705130987596,222.286726718605,0.439344855813773,18.96441,17.58614,17.0402,16.83655,16.74259,752,301,5,526,3275382270168426496,STAR,0.0001348928,2909,54653,507
1237648705130987618,222.338501337534,0.52425553760453,19.27851,17.59257,17.7325,24.35682,18.04501,752,301,5,526,346928931795920896,STAR,-3.388168E-05,308,51662,552
1237648705130987733,222.249626464079,0.583698893140016,19.5731,18.34088,17.81578,17.58725,17.49151,752,301,5,526,3303530866898135040,STAR,0.0002551085,2934,54626,511
1237648705131053058,222.390900828787,0.487568609754316,16.96505,15.7589,15.83425,15.92798,16.00828,752,301,5,527,3275380620900984832,STAR,-6.58438E-05,2909,54653,501
1237648705131053064,222.392750489752,0.605170014325107,19.05459,18.04969,17.6553,17.56808,17.48506,752,301,5,527,3275389966749820928,STAR,-0.0001324663,2909,54653,535
1237648705131053073,222.404071649419,0.562050517771858,17.88768,16.85683,16.72489,16.70373,16.71813,752,301,5,527,3275381445534705664,STAR,0.0002789535,2909,54653,504
1237648705131053092,222.441820837326,0.613423199442768,19.06321,17.69734,17.16108,16.98235,16.8865,752,301,5,527,3275388042604472320,STAR,-2.630116E-05,2909,54653,528
1237648705131053137,222.489099894747,0.558296016437553,16.9911,15.17415,14.37363,13.99589,13.71774,752,301,5,527,346931130819176448,GALAXY,0.03983419,308,51662,560
1237648705131053138,222.491454260417,0.548738020541755,18.99404,17.49792,16.92866,16.72374,16.63062,752,301,5,527,3275391890895169536,STAR,-0.0001716535,2909,54653,542
1237648705131053204,222.509032937897,0.578780566608052,17.78947,15.91691,15.07053,14.67859,14.36553,752,301,5,527,347996838034434048,GALAXY,0.04041696,309,51994,341
1237648705131053365,222.499868904477,0.540387339297973,19.5456,19.30174,19.28545,19.03486,18.92336,752,301,5,527,4525135301845164032,QSO,1.708234,4019,55363,522
1237648705131118610,222.554870205897,0.59301618129588,18.95988,17.82082,17.37332,17.20241,17.13798,752,301,5,528,346938552522663936,STAR,-4.605688E-05,308,51662,587
1237648705131118696,222.628731110303,0.610314038236161,18.43803,17.35825,17.17337,17.13696,17.16753,752,301,5,528,346937178133129216,STAR,8.74032E-05,308,51662,582
1237648705131118731,222.652655608502,0.62341251347713,18.20361,18.04696,17.7736,17.79992,17.86788,752,301,5,528,4523911549748748288,QSO,1.078722,4018,55622,166
1237648705131118779,222.535613287429,0.614590469494614,18.9386,17.40152,16.62746,16.27216,15.9696,752,301,5,528,346939377156384768,GALAXY,0.04044159,308,51662,590
1237648705131118796,222.549578402854,0.543575298012662,17.6157,16.21818,15.50727,15.09512,14.76708,752,301,5,528,346937453011036160,GALAXY,0.03950118,308,51662,583
1237648705131118799,222.558161808032,0.557515183998802,18.98946,17.83726,17.34649,17.12594,16.98877,752,301,5,528,347998762179782656,GALAXY,0.03979656,309,51994,348
1237648705131184501,222.807498025788,0.447500574802906,18.76092,17.06253,16.26154,15.85517,15.54927,752,301,5,529,346941851057547264,GALAXY,0.0635696,308,51662,599
1237648705131249724,222.861308772636,0.491121435099852,19.11269,17.97062,17.43498,17.19457,17.0672,752,301,5,530,3275403435767261184,STAR,0.0001987199,2909,54653,584
1237648705131249776,222.930123556926,0.551959989068758,17.68786,16.79101,16.52302,16.42408,16.39017,752,301,5,530,3275405085034702848,STAR,3.517487E-05,2909,54653,590
1237648705131249779,222.933967786532,0.432157455273946,18.23652,17.03079,16.52341,16.28072,16.18811,752,301,5,530,3275404260400982016,STAR,0.0001229305,2909,54653,587
1237648705131249803,222.955420289019,0.472939253530903,18.31584,17.36814,17.06714,16.91268,16.87696,752,301,5,530,3275403160889354240,STAR,2.555085E-05,2909,54653,583
1237648705131315242,223.035007954668,0.494678055954658,18.35068,17.1323,16.69338,16.5298,16.45769,752,301,5,531,348012506075129856,STAR,0.000164416,309,51994,398
1237649921118503001,27.567749798529,14.81867438061,18.71733,17.61384,17.1999,16.90455,16.77791,1035,301,6,143,484226601630853120,GALAXY,0.07085461,430,51877,326
1237649921118634099,27.8036450808578,14.925777285321,18.18546,16.31558,15.41293,14.94862,14.59523,1035,301,6,145,5243478137933635584,GALAXY,0.04376754,4657,55591,590
1237649921118634163,27.8984575586868,14.7537655398918,19.55308,19.39788,19.3705,19.09711,19.06952,1035,301,6,145,484229625287829504,QSO,1.810769,430,51877,337
1237649921118634171,27.9136851167851,14.7987350752522,19.57997,18.17117,17.60431,17.35183,17.28792,1035,301,6,145,3506142000183353344,STAR,-0.0001437385,3114,54773,326
1237649921118634180,27.9331282185262,14.735599667167,19.25987,16.80531,15.77725,15.40114,15.20347,1035,301,6,145,2137124928770566144,STAR,-9.214509E-05,1898,53260,607
1237649921118634186,27.7987016290703,14.8408220405219,19.39044,17.90772,17.17096,16.70723,16.38351,1035,301,6,145,483177941459560448,GALAXY,0.04385066,429,51820,607
1237649921118699667,27.9813736830569,14.8528328078833,18.74484,17.10716,16.2246,15.78464,15.44749,1035,301,6,146,483177116825839616,GALAXY,0.08404417,429,51820,604
1237649921118765213,28.1127482845849,14.8766069553924,19.30792,18.13922,17.47681,17.09514,16.84423,1035,301,6,147,484227701142480896,GALAXY,0.1082587,430,51877,330
1237649921118765305,28.2339741729016,14.6917109928299,19.56464,18.17782,17.33262,16.93482,16.60734,1035,301,6,147,484229075532015616,GALAXY,0.1436143,430,51877,335
1237649921118765342,28.2351452717704,14.7324747430344,18.9867,17.82796,17.41075,17.15543,16.81459,1035,301,6,147,484226051875039232,GALAXY,0.04375197,430,51877,324
1237649921118830606,28.2728715804031,14.853402978039,19.23329,17.27807,16.36007,15.87711,15.50521,1035,301,6,148,484240895282014208,GALAXY,0.05066935,430,51877,378
1237649921118830722,28.319147516538,14.7928760503311,18.64704,17.43983,16.95233,16.7372,16.6761,1035,301,6,148,3506155744078700544,STAR,-0.0004866555,3114,54773,376
1237649921118830753,28.3909897363175,14.8639858531683,18.74774,18.69239,18.57224,18.53893,18.58119,1035,301,6,148,484239795770386432,QSO,1.406291,430,51877,374
1237649921118830764,28.3983946339845,14.7285818405971,18.26459,17.34303,16.96645,16.80467,16.75488,1035,301,6,148,3506155194322886656,STAR,-0.0002447238,3114,54773,374
1237649921118830798,28.2771765422395,14.7175011032172,19.24681,17.85618,17.25108,16.96806,16.8274,1035,301,6,148,3506153270177538048,STAR,-0.0001183771,3114,54773,367
1237649921118830800,28.2859155657466,14.7457706319681,19.41389,18.3281,17.92147,17.71909,17.63477,1035,301,6,148,3506153545055444992,STAR,-0.0001181381,3114,54773,368
1237649921118830823,28.3572038219946,14.7565095149547,18.77278,17.77612,17.36894,17.13426,16.99555,1035,301,6,148,484238971136665600,GALAXY,0.02661401,430,51877,371
1237649921118896236,28.5512448306869,14.7318223581406,18.07715,16.90081,16.49427,16.35121,16.29778,1035,301,6,149,3506163165782188032,STAR,-0.0002375281,3114,54773,403
1237649921118896240,28.5519748287966,14.657672279391,19.19393,17.23106,16.25284,15.81374,15.45138,1035,301,6,149,484247767229687808,GALAXY,0.08486014,430,51877,403
1237649921118896266,28.4162677318833,14.764575842806,18.76105,17.5189,16.86259,16.46343,16.22953,1035,301,6,149,484238421380851712,GALAXY,0.1076947,430,51877,369
1237649921118896270,28.4309775730692,14.8225906543526,18.20305,16.81616,16.10238,15.69741,15.42345,1035,301,6,149,484241445037828096,GALAXY,0.06925762,430,51877,380
1237649921118896321,28.5267828184906,14.7831367610098,19.18202,16.86411,15.86949,15.5288,15.34695,1035,301,6,149,3506167838706606080,STAR,-7.673068E-05,3114,54773,420
1237649921118896343,28.5625233907215,14.787996625375,18.73033,17.237,16.41433,15.92776,15.60285,1035,301,6,149,484248591863408640,GALAXY,0.08424563,430,51877,406
1237649921118896401,28.461105590452,14.7644968912919,17.89139,16.84058,16.28363,15.99325,15.83375,1035,301,6,149,484238696258758656,GALAXY,0.02640057,430,51877,370
